
# Surface 0 of 1 surfaces

# Curve title: "x**2 + 2*x*y + y**3"

# Contour 0, label:    0.003
5.5555556e+00 -2.0274192e+00 3.0000000e-03 
5.6763702e+00 -2.0641283e+00 3.0000000e-03 
5.7575758e+00 -2.0878972e+00 3.0000000e-03 
5.8108987e+00 -2.1042084e+00 3.0000000e-03 
5.9466440e+00 -2.1442886e+00 3.0000000e-03 
5.9595960e+00 -2.1479931e+00 3.0000000e-03 
6.0814627e+00 -2.1843687e+00 3.0000000e-03 
6.1616162e+00 -2.2074670e+00 3.0000000e-03 
6.2181819e+00 -2.2244489e+00 3.0000000e-03 
6.3562734e+00 -2.2645291e+00 3.0000000e-03 
6.3636364e+00 -2.2666032e+00 3.0000000e-03 
6.4933007e+00 -2.3046092e+00 3.0000000e-03 
6.5656566e+00 -2.3251249e+00 3.0000000e-03 
6.6320723e+00 -2.3446894e+00 3.0000000e-03 
6.7676768e+00 -2.3833597e+00 3.0000000e-03 
6.7724420e+00 -2.3847695e+00 3.0000000e-03 
6.9117655e+00 -2.4248497e+00 3.0000000e-03 
6.9696970e+00 -2.4410041e+00 3.0000000e-03 
7.0524809e+00 -2.4649299e+00 3.0000000e-03 

-3.7065363e+00 -3.3867735e+00 3.0000000e-03 
-3.6302222e+00 -3.3466934e+00 3.0000000e-03 
-3.5553499e+00 -3.3066132e+00 3.0000000e-03 
-3.5353535e+00 -3.2956531e+00 3.0000000e-03 
-3.4803057e+00 -3.2665331e+00 3.0000000e-03 
-3.4061153e+00 -3.2264529e+00 3.0000000e-03 
-3.3333752e+00 -3.1863727e+00 3.0000000e-03 
-3.2598260e+00 -3.1462926e+00 3.0000000e-03 
-3.1877374e+00 -3.1062124e+00 3.0000000e-03 
-3.1313131e+00 -3.0741525e+00 3.0000000e-03 
-3.1166373e+00 -3.0661323e+00 3.0000000e-03 
-3.0451539e+00 -3.0260521e+00 3.0000000e-03 
-2.9751420e+00 -2.9859719e+00 3.0000000e-03 
-2.9292929e+00 -2.9591027e+00 3.0000000e-03 
-2.9058049e+00 -2.9458918e+00 3.0000000e-03 
-2.8363591e+00 -2.9058116e+00 3.0000000e-03 
-2.7683951e+00 -2.8657315e+00 3.0000000e-03 
-2.7272727e+00 -2.8408743e+00 3.0000000e-03 
-2.7009703e+00 -2.8256513e+00 3.0000000e-03 
-2.6335280e+00 -2.7855711e+00 3.0000000e-03 
-2.5675784e+00 -2.7454910e+00 3.0000000e-03 
-2.5252525e+00 -2.7191057e+00 3.0000000e-03 
-2.5022471e+00 -2.7054108e+00 3.0000000e-03 
-2.4367686e+00 -2.6653307e+00 3.0000000e-03 
-2.3727945e+00 -2.6252505e+00 3.0000000e-03 
-2.3232323e+00 -2.5934008e+00 3.0000000e-03 
-2.3097797e+00 -2.5851703e+00 3.0000000e-03 
-2.2462184e+00 -2.5450902e+00 3.0000000e-03 
-2.1841739e+00 -2.5050100e+00 3.0000000e-03 
-2.1236440e+00 -2.4649299e+00 3.0000000e-03 
-2.1212121e+00 -2.4632647e+00 3.0000000e-03 
-2.0620545e+00 -2.4248497e+00 3.0000000e-03 
-2.0018855e+00 -2.3847695e+00 3.0000000e-03 
-1.9432446e+00 -2.3446894e+00 3.0000000e-03 
-1.9191919e+00 -2.3277204e+00 3.0000000e-03 
-1.8845094e+00 -2.3046092e+00 3.0000000e-03 
-1.8261512e+00 -2.2645291e+00 3.0000000e-03 
-1.7693355e+00 -2.2244489e+00 3.0000000e-03 
-1.7171717e+00 -2.1866038e+00 3.0000000e-03 
-1.7138948e+00 -2.1843687e+00 3.0000000e-03 
-1.6572693e+00 -2.1442886e+00 3.0000000e-03 
-1.6022014e+00 -2.1042084e+00 3.0000000e-03 
-1.5486895e+00 -2.0641283e+00 3.0000000e-03 
-1.5151515e+00 -2.0381567e+00 3.0000000e-03 
-1.4956496e+00 -2.0240481e+00 3.0000000e-03 
-1.4422352e+00 -1.9839679e+00 3.0000000e-03 
-1.3903931e+00 -1.9438878e+00 3.0000000e-03 
-1.3401219e+00 -1.9038076e+00 3.0000000e-03 
-1.3131313e+00 -1.8814748e+00 3.0000000e-03 
-1.2899944e+00 -1.8637275e+00 3.0000000e-03 
-1.2397058e+00 -1.8236473e+00 3.0000000e-03 
-1.1910053e+00 -1.7835671e+00 3.0000000e-03 
-1.1438921e+00 -1.7434870e+00 3.0000000e-03 
-1.1111111e+00 -1.7145176e+00 3.0000000e-03 
-1.0974166e+00 -1.7034068e+00 3.0000000e-03 
-1.0501412e+00 -1.6633267e+00 3.0000000e-03 
-1.0044706e+00 -1.6232465e+00 3.0000000e-03 
-9.6040500e-01 -1.5831663e+00 3.0000000e-03 
-9.1794416e-01 -1.5430862e+00 3.0000000e-03 
-9.0909091e-01 -1.5342929e+00 3.0000000e-03 
-8.7429057e-01 -1.5030060e+00 3.0000000e-03 
-8.3149807e-01 -1.4629259e+00 3.0000000e-03 
-7.9032820e-01 -1.4228457e+00 3.0000000e-03 
-7.5078183e-01 -1.3827655e+00 3.0000000e-03 
-7.1285994e-01 -1.3426854e+00 3.0000000e-03 
-7.0707071e-01 -1.3361909e+00 3.0000000e-03 
-6.7333456e-01 -1.3026052e+00 3.0000000e-03 
-6.3484723e-01 -1.2625251e+00 3.0000000e-03 
-5.9800018e-01 -1.2224449e+00 3.0000000e-03 
-5.6279570e-01 -1.1823647e+00 3.0000000e-03 
-5.2923627e-01 -1.1422846e+00 3.0000000e-03 
-5.0505051e-01 -1.1117384e+00 3.0000000e-03 
-4.9628840e-01 -1.1022044e+00 3.0000000e-03 
-4.6182957e-01 -1.0621242e+00 3.0000000e-03 
-4.2902311e-01 -1.0220441e+00 3.0000000e-03 
-3.9787301e-01 -9.8196393e-01 3.0000000e-03 
-3.6838372e-01 -9.4188377e-01 3.0000000e-03 
-3.4056026e-01 -9.0180361e-01 3.0000000e-03 
-3.1440828e-01 -8.6172345e-01 3.0000000e-03 
-3.0303030e-01 -8.4276911e-01 3.0000000e-03 
-2.8734961e-01 -8.2164329e-01 3.0000000e-03 
-2.5977456e-01 -7.8156313e-01 3.0000000e-03 
-2.3384883e-01 -7.4148297e-01 3.0000000e-03 
-2.0957811e-01 -7.0140281e-01 3.0000000e-03 
-1.8696919e-01 -6.6132265e-01 3.0000000e-03 
-1.6603013e-01 -6.2124248e-01 3.0000000e-03 
-1.4677070e-01 -5.8116232e-01 3.0000000e-03 
-1.2920272e-01 -5.4108216e-01 3.0000000e-03 
-1.1334075e-01 -5.0100200e-01 3.0000000e-03 
-1.0101010e-01 -4.6578867e-01 3.0000000e-03 
-9.8410740e-02 -4.6092184e-01 3.0000000e-03 
-7.9995963e-02 -4.2084168e-01 3.0000000e-03 
-6.3030939e-02 -3.8076152e-01 3.0000000e-03 
-4.7460374e-02 -3.4068136e-01 3.0000000e-03 
-3.3199484e-02 -3.0060120e-01 3.0000000e-03 
-2.0111310e-02 -2.6052104e-01 3.0000000e-03 
-7.9592857e-03 -2.2044088e-01 3.0000000e-03 
3.7034340e-03 -1.8036072e-01 3.0000000e-03 
1.5834376e-02 -1.4028056e-01 3.0000000e-03 

-1.0000000e+01 -6.0449342e+00 3.0000000e-03 
-9.9636930e+00 -6.0320641e+00 3.0000000e-03 
-9.8520778e+00 -5.9919840e+00 3.0000000e-03 
-9.7979798e+00 -5.9723112e+00 3.0000000e-03 
-9.7409937e+00 -5.9519038e+00 3.0000000e-03 
-9.6304766e+00 -5.9118236e+00 3.0000000e-03 
-9.5959596e+00 -5.8991390e+00 3.0000000e-03 
-9.5202379e+00 -5.8717435e+00 3.0000000e-03 
-9.4108139e+00 -5.8316633e+00 3.0000000e-03 
-9.3939394e+00 -5.8253964e+00 3.0000000e-03 
-9.3014321e+00 -5.7915832e+00 3.0000000e-03 
-9.1930961e+00 -5.7515030e+00 3.0000000e-03 
-9.1919192e+00 -5.7510613e+00 3.0000000e-03 
-9.0845836e+00 -5.7114228e+00 3.0000000e-03 
-8.9898990e+00 -5.6760284e+00 3.0000000e-03 
-8.9771558e+00 -5.6713427e+00 3.0000000e-03 
-8.8696999e+00 -5.6312625e+00 3.0000000e-03 
-8.7878788e+00 -5.6003566e+00 3.0000000e-03 
-8.7631787e+00 -5.5911824e+00 3.0000000e-03 
-8.6567894e+00 -5.5511022e+00 3.0000000e-03 
-8.5858586e+00 -5.5240292e+00 3.0000000e-03 
-8.5511904e+00 -5.5110220e+00 3.0000000e-03 
-8.4458611e+00 -5.4709419e+00 3.0000000e-03 
-8.3838384e+00 -5.4470209e+00 3.0000000e-03 
-8.3412008e+00 -5.4308617e+00 3.0000000e-03 
-8.2369247e+00 -5.3907816e+00 3.0000000e-03 
-8.1818182e+00 -5.3693054e+00 3.0000000e-03 
-8.1332209e+00 -5.3507014e+00 3.0000000e-03 
-8.0299906e+00 -5.3106212e+00 3.0000000e-03 
-7.9797980e+00 -5.2908555e+00 3.0000000e-03 
-7.9272625e+00 -5.2705411e+00 3.0000000e-03 
-7.8250704e+00 -5.2304609e+00 3.0000000e-03 
-7.7777778e+00 -5.2116427e+00 3.0000000e-03 
-7.7233386e+00 -5.1903808e+00 3.0000000e-03 
-7.6221764e+00 -5.1503006e+00 3.0000000e-03 
-7.5757576e+00 -5.1316377e+00 3.0000000e-03 
-7.5214632e+00 -5.1102204e+00 3.0000000e-03 
-7.4213222e+00 -5.0701403e+00 3.0000000e-03 
-7.3737374e+00 -5.0508102e+00 3.0000000e-03 
-7.3216517e+00 -5.0300601e+00 3.0000000e-03 
-7.2225226e+00 -4.9899800e+00 3.0000000e-03 
-7.1717172e+00 -4.9691287e+00 3.0000000e-03 
-7.1239209e+00 -4.9498998e+00 3.0000000e-03 
-7.0257939e+00 -4.9098196e+00 3.0000000e-03 
-6.9696970e+00 -4.8865609e+00 3.0000000e-03 
-6.9282892e+00 -4.8697395e+00 3.0000000e-03 
-6.8311537e+00 -4.8296593e+00 3.0000000e-03 
-6.7676768e+00 -4.8030734e+00 3.0000000e-03 
-6.7347767e+00 -4.7895792e+00 3.0000000e-03 
-6.6386216e+00 -4.7494990e+00 3.0000000e-03 
-6.5656566e+00 -4.7186321e+00 3.0000000e-03 
-6.5434059e+00 -4.7094188e+00 3.0000000e-03 
-6.4482191e+00 -4.6693387e+00 3.0000000e-03 
-6.3636364e+00 -4.6332019e+00 3.0000000e-03 
-6.3542012e+00 -4.6292585e+00 3.0000000e-03 
-6.2599699e+00 -4.5891784e+00 3.0000000e-03 
-6.1670857e+00 -4.5490982e+00 3.0000000e-03 
-6.1616162e+00 -4.5466950e+00 3.0000000e-03 
-6.0739004e+00 -4.5090180e+00 3.0000000e-03 
-5.9819644e+00 -4.4689379e+00 3.0000000e-03 
-5.9595960e+00 -4.4590123e+00 3.0000000e-03 
-5.8900395e+00 -4.4288577e+00 3.0000000e-03 
-5.7990374e+00 -4.3887776e+00 3.0000000e-03 
-5.7575758e+00 -4.3702010e+00 3.0000000e-03 
-5.7084198e+00 -4.3486974e+00 3.0000000e-03 
-5.6183358e+00 -4.3086172e+00 3.0000000e-03 
-5.5555556e+00 -4.2802220e+00 3.0000000e-03 
-5.5290775e+00 -4.2685371e+00 3.0000000e-03 
-5.4398948e+00 -4.2284569e+00 3.0000000e-03 
-5.3535354e+00 -4.1890365e+00 3.0000000e-03 
-5.3520531e+00 -4.1883768e+00 3.0000000e-03 
-5.2637536e+00 -4.1482966e+00 3.0000000e-03 
-5.1768336e+00 -4.1082164e+00 3.0000000e-03 
-5.1515152e+00 -4.0963180e+00 3.0000000e-03 
-5.0899560e+00 -4.0681363e+00 3.0000000e-03 
-5.0039074e+00 -4.0280561e+00 3.0000000e-03 
-4.9494949e+00 -4.0022564e+00 3.0000000e-03 
-4.9185518e+00 -3.9879760e+00 3.0000000e-03 
-4.8333537e+00 -3.9478958e+00 3.0000000e-03 
-4.7495483e+00 -3.9078156e+00 3.0000000e-03 
-4.7474747e+00 -3.9068027e+00 3.0000000e-03 
-4.6652266e+00 -3.8677355e+00 3.0000000e-03 
-4.5822575e+00 -3.8276553e+00 3.0000000e-03 
-4.5454545e+00 -3.8095249e+00 3.0000000e-03 
-4.4995882e+00 -3.7875752e+00 3.0000000e-03 
-4.4174307e+00 -3.7474950e+00 3.0000000e-03 
-4.3434343e+00 -3.7107520e+00 3.0000000e-03 
-4.3365090e+00 -3.7074148e+00 3.0000000e-03 
-4.2551363e+00 -3.6673347e+00 3.0000000e-03 
-4.1751805e+00 -3.6272545e+00 3.0000000e-03 
-4.1414141e+00 -3.6099732e+00 3.0000000e-03 
-4.0954528e+00 -3.5871743e+00 3.0000000e-03 
-4.0162622e+00 -3.5470942e+00 3.0000000e-03 
-3.9393939e+00 -3.5074747e+00 3.0000000e-03 
-3.9384708e+00 -3.5070140e+00 3.0000000e-03 
-3.8600136e+00 -3.4669339e+00 3.0000000e-03 
-3.7829905e+00 -3.4268537e+00 3.0000000e-03 
-3.7373737e+00 -3.4026139e+00 3.0000000e-03 
-3.7065363e+00 -3.3867735e+00 3.0000000e-03 

